gender,region,degree_type,parent_education,medium_of_instruction,internet_quality,coaching_enrolled,financial_stress,num_subjects,study_hours_per_week,attendance_rate,sleep_hours_avg,extracurricular_count,prev_cgpa,internal_marks_pct,assignment_completion_pct,ai_reliance,independent_after_ai,ai_anxiety,verify_ai_answers,reduced_thinking_effort,ai_assignment_pct,multitask_studying,shortform_consumption,doomscroll_sleep,nonstudy_screen_time,ai_usage_frequency,ai_authenticity_risk,stylometric_consistency,comprehension_depth,reasoning_coherence,code_originality,cross_modal_consistency,learning_trajectory_slope,knowledge_boundary_breadth,conceptual_error_rate,authentic_engagement,dominant_error_type,target
Female,South,B.Tech,12th Pass,English,4G/Good,No,9,5,18.8,77.0,3.4,4,5.56,36.8,42.1,4.0,3.0,5.0,2.0,4.0,38.0,3.0,3.0,3.0,5.0,5+/day,0.53,60.1,53.7,58.4,54.8,63.6,0.21333333333333335,43.4,0.558,57.9,Minimal,At-Risk
Male,West,BCA,12th Pass,Regional,5G/Excellent,Yes,6,5,35.5,70.3,4.8,2,7.84,72.0,63.4,4.0,1.0,3.0,2.0,4.0,38.0,4.0,3.0,3.0,3.0,5+/day,0.614,51.5,65.5,59.4,50.4,46.2,0.256,75.7,0.317,68.5,Language,At-Risk
Male,North,M.Tech,Below 10th,Hindi,4G/Good,No,10,4,26.0,80.7,6.7,0,7.01,48.0,54.5,2.0,3.0,3.0,2.0,1.0,63.0,1.0,4.0,3.0,7.0,3-5/day,0.237,64.5,63.1,62.9,66.2,44.0,0.3356666666666666,58.3,0.424,71.7,Conceptual,Pass
Male,South,M.Tech,Below 10th,Hindi,4G/Good,No,3,5,26.6,85.8,6.4,0,6.69,63.3,55.4,3.0,3.0,4.0,1.0,5.0,63.0,3.0,2.0,4.0,3.0,5+/day,0.491,45.6,48.5,55.4,39.5,76.9,-0.11033333333333334,50.7,0.552,54.8,Procedural,At-Risk
Female,North,B.Tech,Graduate,Hindi,No Access,No,8,5,30.0,74.5,5.9,0,5.73,49.0,50.2,4.0,2.0,2.0,1.0,4.0,88.0,3.0,3.0,2.0,5.0,5+/day,0.702,29.2,29.6,31.8,21.7,55.5,-0.052333333333333336,41.6,0.597,41.9,Conceptual,Fail
Male,Northeast,B.E.,12th Pass,Hindi,5G/Excellent,Yes,5,6,19.2,83.6,7.1,3,6.94,51.3,67.8,5.0,4.0,4.0,1.0,4.0,63.0,4.0,3.0,2.0,1.0,5+/day,0.57,41.4,58.3,39.7,51.4,74.0,0.05266666666666667,49.0,0.452,60.5,Minimal,Pass
Female,North,BCA,10th Pass,Regional,No Access,No,2,6,19.2,80.6,7.3,2,4.37,47.7,44.2,3.0,3.0,3.0,2.0,4.0,88.0,3.0,3.0,3.0,3.0,5+/day,0.659,26.2,31.3,24.8,32.6,71.5,-0.31233333333333335,23.2,0.611,44.4,Language,At-Risk
Female,West,B.Tech,12th Pass,Hindi,5G/Excellent,No,1,4,18.0,73.7,4.2,4,5.74,61.0,55.6,5.0,1.0,4.0,4.0,5.0,88.0,3.0,2.0,4.0,3.0,3-5/day,0.787,35.3,32.4,38.9,30.9,43.5,-0.48500000000000004,33.6,0.641,37.0,Conceptual,Fail
Female,Central,MCA,Post-Graduate,Regional,4G/Good,No,8,6,17.5,62.4,4.4,5,4.5,63.9,45.5,4.0,3.0,4.0,2.0,3.0,88.0,1.0,2.0,3.0,5.0,5+/day,0.475,43.8,48.2,51.3,38.5,74.3,-0.11066666666666668,32.9,0.53,44.6,Language,Fail
Male,East,BCA,Below 10th,Regional,3G/Moderate,No,2,5,13.7,98.0,5.9,2,5.25,35.7,52.5,5.0,4.0,4.0,4.0,4.0,38.0,3.0,1.0,3.0,7.0,5+/day,0.586,55.1,48.7,40.0,40.5,60.0,0.151,44.9,0.491,58.9,Language,At-Risk
Female,East,B.Com,12th Pass,Regional,4G/Good,No,3,6,27.7,88.8,7.3,0,6.33,65.7,60.1,4.0,3.0,4.0,1.0,4.0,13.0,1.0,2.0,2.0,1.0,3-5/day,0.492,48.1,76.0,53.8,56.1,84.3,0.4936666666666667,66.8,0.374,67.7,Language,Pass
Male,South,B.Tech,Below 10th,Hindi,5G/Excellent,Yes,9,8,14.3,72.8,6.2,4,4.97,35.7,56.5,5.0,5.0,4.0,2.0,4.0,88.0,4.0,3.0,1.0,7.0,5+/day,0.508,43.7,42.3,52.7,32.1,48.4,0.20666666666666667,47.6,0.545,53.2,Procedural,Fail
Male,South,B.Tech,Below 10th,Regional,3G/Moderate,No,1,6,16.0,86.9,5.7,2,6.03,68.9,72.7,2.0,2.0,4.0,4.0,5.0,38.0,4.0,3.0,3.0,7.0,5+/day,0.486,45.4,52.6,50.3,55.1,65.4,-0.17300000000000001,54.7,0.533,58.4,Conceptual,Pass
Female,East,MCA,10th Pass,English,3G/Moderate,Yes,8,4,8.7,71.6,8.6,5,5.6,56.9,69.7,3.0,4.0,4.0,2.0,4.0,63.0,1.0,4.0,3.0,1.0,5+/day,0.433,51.0,51.5,51.9,54.9,70.0,0.057,47.6,0.416,59.6,Conceptual,At-Risk
Female,East,BCA,12th Pass,Regional,2G/Slow,Yes,2,5,23.8,81.5,7.5,1,6.09,68.4,50.5,4.0,2.0,3.0,2.0,5.0,88.0,2.0,3.0,3.0,7.0,3-5/day,0.637,40.5,50.0,53.0,48.2,44.6,-0.424,43.4,0.578,44.3,Procedural,At-Risk
Male,Central,M.Tech,Graduate,Regional,4G/Good,Yes,8,5,29.1,89.1,6.2,2,6.31,56.0,34.1,4.0,4.0,5.0,2.0,3.0,38.0,2.0,3.0,3.0,3.0,5+/day,0.315,78.4,74.3,71.2,63.9,53.9,0.5116666666666666,65.0,0.354,70.2,Language,Pass
Male,Central,B.Tech,10th Pass,Regional,2G/Slow,No,2,4,2.4,87.6,9.2,5,3.39,53.7,12.3,4.0,4.0,5.0,2.0,3.0,38.0,2.0,3.0,3.0,3.0,5+/day,0.535,36.9,29.5,36.1,32.8,75.3,-0.283,33.1,0.625,40.5,Language,At-Risk
Male,Northeast,BCA,12th Pass,Regional,4G/Good,Yes,7,6,28.8,77.1,6.7,1,6.51,48.4,63.4,4.0,1.0,5.0,2.0,4.0,38.0,1.0,3.0,2.0,7.0,5+/day,0.466,37.8,39.2,30.9,40.2,58.1,-0.011333333333333334,41.6,0.612,57.3,Language,At-Risk
Male,Central,BCA,12th Pass,English,5G/Excellent,Yes,3,5,23.2,91.8,7.9,0,7.65,70.0,62.3,4.0,5.0,4.0,3.0,5.0,88.0,3.0,3.0,4.0,7.0,5+/day,0.506,47.0,75.9,55.6,56.5,78.6,-0.014666666666666666,63.4,0.389,57.1,Minimal,Pass
Male,South,B.Tech,10th Pass,English,5G/Excellent,Yes,4,5,26.9,82.1,5.1,1,6.84,72.5,82.9,4.0,2.0,3.0,3.0,4.0,88.0,3.0,4.0,4.0,1.0,5+/day,0.375,63.3,56.2,67.4,37.7,86.0,0.2813333333333333,63.7,0.356,62.6,Minimal,Pass
Male,West,B.E.,12th Pass,English,2G/Slow,Yes,1,8,20.6,75.7,4.4,3,5.26,63.1,65.9,4.0,1.0,5.0,2.0,4.0,88.0,3.0,4.0,4.0,5.0,5+/day,0.682,30.2,49.4,43.6,41.5,53.2,-0.26766666666666666,42.1,0.346,50.4,Conceptual,At-Risk
Male,Central,BCA,Graduate,Regional,4G/Good,No,10,4,22.2,100.0,5.3,4,5.83,42.9,30.8,2.0,2.0,5.0,3.0,5.0,38.0,4.0,2.0,3.0,3.0,5+/day,0.565,54.5,44.9,39.6,46.5,59.3,-0.059,38.6,0.627,52.0,Language,At-Risk
Female,South,B.Tech,Graduate,English,2G/Slow,No,1,6,20.3,68.5,7.3,1,6.87,59.3,63.2,3.0,4.0,4.0,2.0,4.0,13.0,2.0,3.0,4.0,7.0,5+/day,0.221,74.9,72.9,63.4,61.1,55.2,0.25533333333333336,68.6,0.412,75.0,Minimal,At-Risk
Female,Central,B.Tech,Graduate,Hindi,4G/Good,Yes,10,6,11.0,86.8,6.3,4,4.99,40.4,36.8,4.0,3.0,4.0,3.0,3.0,88.0,3.0,4.0,4.0,5.0,5+/day,0.557,40.2,44.5,43.4,35.3,49.9,-0.30333333333333334,37.6,0.705,43.9,Conceptual,Fail
Female,South,BCA,10th Pass,Hindi,5G/Excellent,Yes,8,5,17.2,99.0,6.2,5,5.2,54.9,56.2,2.0,3.0,4.0,3.0,4.0,88.0,2.0,3.0,4.0,5.0,5+/day,0.408,58.5,53.7,57.4,46.1,61.3,-0.13,40.7,0.608,52.1,Conceptual,Pass
Male,East,B.E.,Graduate,Hindi,4G/Good,No,8,7,14.6,61.6,6.9,1,6.73,67.9,75.3,5.0,1.0,4.0,3.0,5.0,63.0,3.0,4.0,3.0,3.0,5+/day,0.642,23.3,45.4,44.7,28.5,56.9,0.083,44.3,0.536,52.4,Conceptual,Fail
Female,West,M.Tech,10th Pass,Regional,5G/Excellent,No,2,8,25.6,100.0,6.7,5,7.0,65.3,34.2,5.0,1.0,3.0,5.0,5.0,38.0,4.0,3.0,3.0,1.0,5+/day,0.621,36.3,53.5,38.8,28.2,63.3,0.09366666666666668,44.4,0.525,50.8,Language,Pass
Female,Central,B.Tech,Graduate,Hindi,5G/Excellent,No,4,8,16.1,100.0,8.3,0,6.0,49.4,62.6,3.0,4.0,4.0,1.0,3.0,88.0,1.0,3.0,4.0,3.0,1-3/day,0.543,57.3,52.4,46.1,48.0,74.7,-0.13999999999999999,40.2,0.385,51.1,Conceptual,Pass
Female,North,B.Tech,Post-Graduate,Regional,3G/Moderate,Yes,2,8,21.4,76.4,5.7,2,7.7,79.4,99.0,5.0,2.0,4.0,3.0,4.0,63.0,4.0,3.0,3.0,5.0,5+/day,0.59,59.2,86.0,71.1,46.4,51.9,0.052,62.2,0.38,66.0,Language,Pass
Female,West,B.Com,Below 10th,Hindi,4G/Good,No,8,5,10.4,85.5,4.4,5,3.66,31.7,35.8,3.0,2.0,3.0,2.0,4.0,63.0,4.0,3.0,3.0,5.0,5+/day,0.642,51.0,16.9,32.6,31.6,51.9,-0.33,27.4,0.711,33.4,Conceptual,Fail
Female,East,B.Com,12th Pass,Regional,No Access,No,7,4,30.9,73.2,9.0,1,5.65,36.3,59.4,4.0,2.0,5.0,3.0,3.0,63.0,4.0,3.0,3.0,1.0,1-3/day,0.571,60.4,38.9,46.3,51.5,59.5,-0.14433333333333334,43.0,0.487,53.5,Language,Fail
Female,South,B.Tech,12th Pass,English,4G/Good,No,7,4,19.8,72.1,5.8,0,6.2,50.8,48.1,3.0,4.0,4.0,1.0,3.0,88.0,1.0,3.0,4.0,3.0,1-3/day,0.499,29.8,53.6,41.8,43.3,74.7,0.04733333333333333,42.0,0.441,50.3,Conceptual,Fail
Male,West,MCA,Graduate,English,3G/Moderate,Yes,10,8,8.5,68.4,8.3,1,5.4,44.8,45.8,4.0,1.0,4.0,2.0,4.0,38.0,3.0,4.0,3.0,1.0,5+/day,0.653,36.3,34.0,38.8,27.8,71.7,-0.007333333333333333,39.3,0.595,41.0,Conceptual,Fail
Female,East,B.Tech,10th Pass,Regional,5G/Excellent,Yes,3,7,25.1,100.0,7.1,3,7.39,59.3,60.0,5.0,3.0,5.0,4.0,2.0,13.0,3.0,3.0,3.0,5.0,5+/day,0.424,65.1,68.4,70.0,66.6,74.0,0.363,62.5,0.319,77.3,Language,Pass
Female,West,B.Tech,Post-Graduate,Hindi,4G/Good,No,5,7,19.8,79.2,8.7,4,6.46,63.1,54.7,3.0,4.0,4.0,3.0,2.0,63.0,1.0,4.0,4.0,7.0,5+/day,0.394,92.0,66.1,57.5,76.5,81.7,0.05333333333333334,73.1,0.413,75.1,Procedural,Pass
Female,South,B.Tech,12th Pass,Hindi,4G/Good,Yes,1,6,23.5,65.4,5.6,1,6.89,53.1,52.3,4.0,2.0,4.0,3.0,4.0,38.0,3.0,3.0,4.0,5.0,3-5/day,0.473,50.9,58.7,53.2,54.7,73.6,-0.09333333333333334,51.7,0.53,62.9,Procedural,At-Risk
Female,East,B.Tech,10th Pass,Hindi,4G/Good,Yes,10,7,40.0,94.5,7.8,0,8.48,84.2,81.1,2.0,3.0,3.0,3.0,5.0,13.0,3.0,4.0,4.0,7.0,5+/day,0.167,87.3,94.6,93.4,75.5,75.3,0.533,86.8,0.112,91.5,Minimal,Pass
Male,East,MCA,Below 10th,English,4G/Good,No,4,8,26.0,90.1,6.1,0,5.65,56.0,28.6,2.0,2.0,2.0,1.0,4.0,88.0,4.0,3.0,4.0,5.0,3-5/day,0.408,58.7,54.4,54.0,43.5,62.2,-0.163,55.3,0.549,56.8,Minimal,At-Risk
Male,South,BCA,Graduate,Hindi,4G/Good,No,4,6,25.7,86.5,5.5,2,6.53,57.3,81.9,1.0,4.0,5.0,2.0,4.0,88.0,3.0,3.0,4.0,5.0,5+/day,0.359,62.8,65.7,57.1,52.2,71.0,0.043666666666666666,64.0,0.408,58.0,Conceptual,Pass
Female,North,B.Com,Below 10th,English,3G/Moderate,No,1,8,15.5,74.1,9.0,4,4.77,54.3,44.8,5.0,5.0,4.0,2.0,4.0,88.0,4.0,3.0,1.0,7.0,5+/day,0.622,39.3,47.2,53.1,42.1,66.1,0.27899999999999997,71.5,0.572,55.9,Minimal,Fail
Female,Central,BCA,Below 10th,Hindi,4G/Good,No,7,4,18.8,77.2,5.4,5,6.2,47.3,64.4,5.0,2.0,3.0,2.0,5.0,88.0,4.0,4.0,2.0,5.0,5+/day,0.701,26.0,43.5,41.6,43.5,65.2,0.008666666666666666,42.4,0.632,41.5,Conceptual,Fail
Female,East,B.E.,12th Pass,Hindi,4G/Good,No,5,8,15.5,100.0,5.3,2,5.84,55.9,44.4,5.0,4.0,4.0,4.0,4.0,38.0,3.0,1.0,3.0,7.0,5+/day,0.554,30.5,61.7,42.9,45.5,75.2,0.257,59.1,0.539,60.9,Minimal,Pass
Male,West,BCA,12th Pass,Hindi,4G/Good,No,1,6,8.8,86.6,4.8,4,6.09,49.7,62.2,3.0,1.0,3.0,1.0,2.0,88.0,1.0,4.0,3.0,3.0,5+/day,0.643,45.8,28.1,33.6,27.5,62.2,-0.3016666666666667,50.4,0.667,35.8,Procedural,At-Risk
Male,South,B.Com,Graduate,Hindi,No Access,No,5,8,15.0,75.7,5.8,4,6.55,58.1,77.6,5.0,4.0,4.0,1.0,4.0,63.0,4.0,3.0,2.0,1.0,5+/day,0.621,34.0,45.9,52.7,47.0,59.7,0.04533333333333334,65.8,0.433,55.2,Procedural,At-Risk
Female,South,BCA,10th Pass,Regional,3G/Moderate,No,8,5,25.9,90.9,6.7,1,4.97,46.7,77.0,3.0,4.0,2.0,3.0,4.0,38.0,2.0,1.0,3.0,3.0,5+/day,0.35,50.2,69.8,55.6,58.7,46.3,0.011666666666666667,60.7,0.326,73.7,Language,Pass
Female,South,MCA,Graduate,Hindi,5G/Excellent,No,10,6,20.7,92.1,6.3,2,4.86,40.9,64.3,3.0,4.0,3.0,5.0,5.0,63.0,3.0,2.0,3.0,3.0,3-5/day,0.343,67.8,47.2,45.2,67.2,32.1,0.151,57.9,0.515,71.3,Procedural,Pass
Female,South,B.Com,Post-Graduate,Regional,3G/Moderate,Yes,8,7,9.8,100.0,7.1,2,6.69,51.5,66.5,4.0,1.0,5.0,4.0,5.0,38.0,3.0,1.0,2.0,7.0,5+/day,0.581,51.4,57.0,45.7,45.0,82.0,0.04566666666666667,52.5,0.493,57.1,Language,Pass
Male,East,B.Tech,10th Pass,Hindi,4G/Good,No,2,4,17.2,82.8,4.1,2,6.28,58.3,63.3,4.0,4.0,4.0,3.0,3.0,88.0,4.0,3.0,3.0,3.0,5+/day,0.523,58.1,57.2,47.1,56.9,81.1,0.043000000000000003,55.6,0.645,59.9,Minimal,At-Risk
Female,East,BCA,Graduate,Hindi,3G/Moderate,Yes,1,7,12.5,90.8,6.4,0,8.4,73.2,57.4,2.0,2.0,3.0,3.0,4.0,38.0,3.0,3.0,3.0,3.0,5+/day,0.38,74.2,65.8,68.9,64.3,76.0,0.19166666666666665,71.0,0.426,69.5,Minimal,Pass
Male,East,M.Tech,Post-Graduate,English,2G/Slow,No,2,8,21.3,88.4,4.4,3,7.03,78.4,37.2,5.0,2.0,2.0,3.0,3.0,63.0,4.0,3.0,3.0,5.0,3-5/day,0.575,38.4,59.6,42.1,49.0,43.0,-0.10733333333333334,57.0,0.446,51.9,Procedural,Pass
Female,North,B.Com,Graduate,English,3G/Moderate,Yes,6,7,13.2,73.4,5.8,1,7.09,68.9,54.7,3.0,2.0,5.0,1.0,5.0,88.0,3.0,3.0,3.0,7.0,3-5/day,0.626,35.0,57.1,50.3,41.4,63.6,0.09233333333333334,55.8,0.491,52.2,Conceptual,Fail
Male,East,B.Tech,Graduate,Hindi,4G/Good,No,5,6,14.1,65.6,6.1,5,5.95,29.7,64.0,4.0,2.0,2.0,4.0,3.0,13.0,3.0,2.0,3.0,3.0,5+/day,0.474,55.3,48.0,40.4,49.5,45.3,-0.052,41.5,0.543,59.5,Conceptual,At-Risk
Male,North,B.E.,10th Pass,English,5G/Excellent,Yes,4,5,9.0,89.5,6.5,2,5.69,43.3,63.3,4.0,2.0,2.0,4.0,3.0,13.0,3.0,2.0,3.0,3.0,5+/day,0.399,64.4,33.3,36.9,51.7,44.6,0.19499999999999998,37.9,0.579,55.2,Conceptual,Pass
Female,North,BCA,12th Pass,Regional,3G/Moderate,No,8,7,29.7,90.3,7.0,4,4.75,47.9,8.9,4.0,2.0,4.0,2.0,3.0,63.0,3.0,3.0,3.0,7.0,3-5/day,0.663,22.5,38.2,41.0,39.8,73.5,-0.4683333333333333,24.8,0.569,45.7,Language,Fail
Female,Central,B.Tech,12th Pass,Hindi,3G/Moderate,Yes,5,8,17.6,52.8,4.6,5,6.24,60.3,36.5,4.0,2.0,3.0,3.0,3.0,63.0,3.0,4.0,4.0,1.0,1-3/day,0.513,53.0,53.5,54.9,54.2,79.6,0.20099999999999998,59.6,0.503,60.1,Procedural,Fail
Male,East,BCA,Graduate,Regional,4G/Good,No,4,7,17.2,88.4,5.8,5,5.32,48.2,47.1,3.0,2.0,1.0,1.0,4.0,13.0,4.0,3.0,3.0,3.0,1-3/day,0.569,50.5,38.1,32.5,27.2,74.0,-0.28733333333333333,39.8,0.589,44.1,Language,At-Risk
Female,West,B.Tech,Post-Graduate,Regional,4G/Good,No,8,7,20.3,81.1,9.9,4,6.77,57.0,49.6,3.0,2.0,5.0,3.0,4.0,38.0,3.0,3.0,2.0,1.0,5+/day,0.453,65.6,50.9,42.2,53.3,64.6,0.131,53.2,0.573,55.7,Language,Pass
Male,South,B.Tech,Below 10th,English,5G/Excellent,Yes,1,6,20.8,87.2,6.4,1,7.34,66.2,49.5,4.0,2.0,3.0,3.0,3.0,63.0,3.0,4.0,4.0,1.0,1-3/day,0.598,50.0,60.9,49.9,38.8,52.4,-0.08066666666666666,40.6,0.47,54.4,Conceptual,Pass
Male,Central,B.E.,Below 10th,English,4G/Good,Yes,9,8,13.2,76.2,6.2,0,4.97,64.7,62.4,2.0,3.0,3.0,2.0,1.0,63.0,1.0,4.0,3.0,7.0,3-5/day,0.372,80.0,57.9,59.9,59.4,61.8,0.35966666666666663,54.8,0.435,69.4,Procedural,Pass
Male,West,B.E.,Below 10th,Hindi,4G/Good,No,2,8,19.7,99.5,3.6,2,5.77,67.4,51.7,5.0,2.0,5.0,1.0,1.0,38.0,4.0,4.0,3.0,7.0,3-5/day,0.506,21.6,42.8,55.8,46.4,81.9,0.141,48.8,0.556,55.1,Conceptual,At-Risk
Male,West,B.E.,Graduate,English,4G/Good,No,8,5,18.6,94.4,6.8,3,5.67,55.7,66.3,4.0,2.0,3.0,3.0,4.0,88.0,3.0,4.0,4.0,1.0,5+/day,0.75,48.0,51.2,40.0,44.4,50.1,-0.13133333333333333,44.0,0.424,44.4,Conceptual,At-Risk
Male,South,B.E.,Below 10th,English,4G/Good,Yes,9,6,25.2,65.3,4.1,0,5.97,60.4,28.1,4.0,2.0,5.0,3.0,1.0,63.0,4.0,4.0,4.0,7.0,5+/day,0.426,62.2,60.4,51.0,53.2,74.3,-0.05266666666666667,62.0,0.546,62.9,Minimal,Fail
Male,Central,B.Tech,12th Pass,Regional,4G/Good,Yes,10,6,23.3,70.2,3.0,1,5.07,39.4,47.4,4.0,3.0,5.0,2.0,4.0,38.0,3.0,3.0,3.0,5.0,5+/day,0.603,50.1,41.3,35.8,46.7,69.2,0.051,45.2,0.737,46.7,Language,Fail
Male,Northeast,B.Tech,10th Pass,Regional,3G/Moderate,No,8,4,17.9,82.7,7.2,2,4.66,38.1,37.3,5.0,1.0,5.0,2.0,2.0,38.0,3.0,1.0,3.0,5.0,5+/day,0.594,29.3,40.7,31.6,26.9,61.6,-0.20833333333333334,38.2,0.78,42.7,Language,Fail
Female,Northeast,B.Tech,12th Pass,Regional,2G/Slow,Yes,9,5,18.2,74.6,7.2,1,5.95,46.0,57.2,1.0,2.0,5.0,3.0,3.0,38.0,3.0,4.0,3.0,1.0,3-5/day,0.237,57.6,64.7,45.6,69.9,34.3,-0.3506666666666667,49.8,0.454,59.8,Conceptual,At-Risk
Male,North,B.Tech,10th Pass,Hindi,5G/Excellent,No,4,5,16.5,95.0,4.1,1,6.44,59.0,19.7,2.0,1.0,4.0,4.0,4.0,38.0,3.0,3.0,2.0,5.0,5+/day,0.313,76.2,43.6,54.1,55.2,55.2,0.128,42.9,0.575,59.7,Conceptual,At-Risk
Female,South,BCA,Graduate,English,5G/Excellent,No,2,8,18.8,69.9,4.4,1,6.4,35.0,87.1,4.0,3.0,2.0,3.0,3.0,88.0,4.0,2.0,4.0,5.0,3-5/day,0.65,32.5,35.7,41.0,39.4,72.3,-0.33699999999999997,51.2,0.545,44.3,Procedural,Fail
Male,South,MCA,12th Pass,Hindi,No Access,Yes,3,8,17.8,94.9,5.3,1,5.45,52.6,45.9,1.0,4.0,2.0,3.0,4.0,63.0,2.0,3.0,4.0,7.0,5+/day,0.522,58.2,55.6,50.5,62.0,66.7,-0.13699999999999998,58.5,0.425,61.8,Conceptual,Pass
Female,South,B.Tech,Post-Graduate,Hindi,5G/Excellent,No,8,5,19.1,52.9,9.4,3,5.58,60.4,58.8,2.0,2.0,4.0,2.0,3.0,13.0,4.0,4.0,2.0,3.0,5+/day,0.193,78.1,63.5,62.7,62.6,47.4,0.5103333333333333,70.6,0.419,75.9,Minimal,At-Risk
Male,Northeast,B.Tech,12th Pass,Hindi,4G/Good,No,5,6,7.7,77.1,6.9,1,4.29,55.7,59.9,5.0,4.0,1.0,2.0,5.0,63.0,3.0,3.0,2.0,5.0,1-3/day,0.577,45.4,40.8,42.0,44.2,57.8,-0.008666666666666666,45.1,0.486,47.8,Conceptual,At-Risk
Male,North,BCA,Below 10th,English,4G/Good,No,4,4,13.5,98.7,7.4,4,6.08,55.8,75.3,5.0,3.0,4.0,3.0,1.0,38.0,2.0,4.0,2.0,5.0,5+/day,0.449,70.5,55.2,50.5,56.2,62.3,0.19099999999999998,58.8,0.475,65.9,Procedural,Pass
Male,North,B.Tech,10th Pass,Regional,No Access,No,3,8,28.1,81.3,8.3,1,4.43,25.8,38.8,3.0,2.0,5.0,1.0,4.0,63.0,1.0,3.0,2.0,3.0,1-3/day,0.595,44.0,37.7,32.2,32.0,41.7,0.103,37.5,0.72,42.6,Language,Fail
Male,South,B.Com,Post-Graduate,Regional,4G/Good,No,3,4,13.4,82.3,8.8,3,7.1,54.9,78.6,4.0,2.0,2.0,1.0,4.0,63.0,3.0,3.0,3.0,5.0,5+/day,0.78,19.1,47.7,58.4,23.2,60.4,-0.3853333333333333,53.4,0.633,42.8,Language,At-Risk
Male,North,BCA,Graduate,Hindi,3G/Moderate,No,10,5,17.0,91.3,6.7,1,6.74,68.7,76.0,4.0,4.0,5.0,1.0,4.0,38.0,2.0,3.0,4.0,1.0,5+/day,0.511,56.2,53.3,61.1,57.6,66.6,-0.308,50.4,0.522,58.5,Conceptual,Pass
Female,North,B.Tech,Below 10th,Regional,4G/Good,No,10,6,19.5,88.3,7.2,2,5.69,32.7,50.0,3.0,1.0,4.0,5.0,2.0,88.0,3.0,3.0,4.0,3.0,5+/day,0.434,61.5,38.9,44.0,55.3,46.3,-0.35200000000000004,41.9,0.536,49.8,Language,At-Risk
Female,West,B.Tech,Graduate,English,No Access,Yes,7,4,16.8,80.7,6.5,0,4.88,47.4,52.3,5.0,5.0,5.0,4.0,5.0,88.0,4.0,4.0,4.0,3.0,5+/day,0.63,21.8,50.0,38.7,33.3,77.9,-0.21033333333333334,64.5,0.559,49.5,Conceptual,At-Risk
Female,East,B.E.,12th Pass,English,4G/Good,Yes,8,7,14.0,97.8,3.5,3,7.69,68.6,51.3,2.0,2.0,1.0,4.0,5.0,88.0,4.0,3.0,2.0,7.0,3-5/day,0.329,67.7,62.5,42.8,57.1,76.9,0.3393333333333333,56.9,0.436,67.5,Minimal,Pass
Female,North,B.Tech,10th Pass,Regional,No Access,No,5,5,24.4,83.6,6.9,5,5.72,66.2,48.1,4.0,1.0,3.0,2.0,3.0,88.0,3.0,3.0,3.0,7.0,3-5/day,0.628,11.0,48.1,36.7,33.4,51.2,-0.33866666666666667,49.2,0.683,36.7,Language,Fail
Male,South,B.Tech,10th Pass,Regional,3G/Moderate,No,8,6,10.7,88.5,5.7,5,3.69,37.5,47.2,4.0,3.0,3.0,1.0,1.0,63.0,4.0,3.0,3.0,5.0,5+/day,0.516,64.7,24.3,32.1,42.8,50.9,-0.29533333333333334,27.7,0.771,44.1,Conceptual,Fail
Male,South,B.Tech,Graduate,Hindi,3G/Moderate,Yes,9,5,3.6,93.3,3.0,2,3.96,37.6,64.4,4.0,2.0,1.0,2.0,5.0,88.0,1.0,4.0,2.0,1.0,5+/day,0.81,22.1,18.6,15.2,26.9,58.5,-0.43333333333333335,17.1,0.792,33.2,Conceptual,Fail
Male,North,MCA,Below 10th,English,3G/Moderate,No,4,5,27.0,52.8,5.3,3,4.92,21.4,46.6,4.0,5.0,4.0,2.0,5.0,38.0,2.0,2.0,4.0,5.0,5+/day,0.654,50.5,36.6,36.2,35.7,66.5,-0.4756666666666667,32.8,0.678,43.9,Conceptual,Fail
Male,West,B.E.,10th Pass,Regional,4G/Good,No,2,4,9.0,73.4,5.8,0,5.29,59.8,45.9,2.0,2.0,4.0,1.0,4.0,13.0,3.0,1.0,4.0,7.0,5+/day,0.549,53.8,46.0,46.7,31.3,67.5,-0.07033333333333333,37.6,0.528,49.5,Language,Fail
Male,West,B.Tech,10th Pass,English,3G/Moderate,Yes,5,4,23.1,74.9,7.9,4,7.18,50.7,62.6,4.0,1.0,3.0,2.0,3.0,88.0,3.0,3.0,3.0,7.0,3-5/day,0.456,43.0,56.3,41.8,44.3,72.7,0.2303333333333333,55.4,0.537,53.2,Procedural,Fail
Female,West,BCA,10th Pass,Hindi,5G/Excellent,Yes,2,7,15.3,89.9,6.3,0,6.33,46.6,36.4,3.0,3.0,5.0,3.0,4.0,38.0,3.0,4.0,4.0,3.0,5+/day,0.374,64.9,50.3,46.2,53.0,49.0,-0.15166666666666667,47.3,0.531,56.1,Conceptual,Pass
Male,West,B.E.,12th Pass,English,4G/Good,Yes,10,8,28.5,100.0,5.4,4,6.49,63.1,41.8,5.0,3.0,4.0,3.0,5.0,88.0,3.0,3.0,4.0,7.0,5+/day,0.77,31.4,43.7,40.9,29.4,41.8,-0.24533333333333332,57.8,0.581,46.5,Conceptual,At-Risk
Male,North,B.E.,Below 10th,Regional,4G/Good,No,2,7,16.3,59.6,4.5,1,5.37,33.9,44.5,4.0,2.0,4.0,1.0,2.0,88.0,4.0,3.0,3.0,7.0,1-3/day,0.711,46.1,33.0,25.0,28.6,75.0,-0.2823333333333333,31.7,0.617,39.2,Conceptual,Fail
